# glaciers              package:nasaweather              R Documentation
#
# Glacier locations
#
# Description:
#
#      Downloaded by Dianne Cook.
#
# Format:
#
#      id A 12/13-character unique glacier identifier
#
#      name 30-character name of the glacier.
#
#      lat,long Location of the glacier: "The point on the glacier whose
#           coordinates are given should be in the upper part of the
#           ablation area, in the main stream and sufficiently high so as
#           not to be lost if the glacier retreats"
#
#      area The total area of the glacier in a horizontal projection in
#           square kilometres, up to 6 digits.
#
#      country 2-character abbreviation for the name of the country or
#           territory in which the glacier is located. These codes are
#           ISO3166 country codes
#
# Source:
#
#      <URL: http://nsidc.org/data/glacier_inventory/>
#
#
#    Hadley Wickham's nasaweather-0.1 package,
# see https://cran.r-project.org/package=nasaweather
#
#  License: GPL-3
"id","name","lat","long","area","country"
"RB1D22163421","NA",-16,-68.33333333,"0.03","RB"
"RB1D22163422","NA",-16,-68.33333333,"0.04","RB"
"RB1D22163423","NA",-16,-68.33333333,"0.53","RB"
"RB1D22163424","NA",-16,-68.33333333,"0.17","RB"
"RB1D22163425","NA",-16,-68.33333333,"0.05","RB"
"RB1D22163431","NA",-16,-68.33333333,"0.08","RB"
"RB1D22163432","NA",-16,-68.33333333,"0.02","RB"
"RB1D22163433","NA",-16,-68.33333333,"0.03","RB"
"RB1D22163441","NA",-16,-68.33333333," NA","RB"
"RB1D22163451","NA",-16,-68.33333333," NA","RB"
"RB1D22163452","NA",-16,-68.33333333,"0.1","RB"
"RB1D22163453","NA",-16,-68.33333333,"0.01","RB"
"RB1D22163454","NA",-16,-68.33333333," NA","RB"
"RB1D22163461","NA",-16,-68.33333333,"0.01","RB"
"RB1D22172111","NA",-16.3,-67.66666667,"0.05","RB"
"RB1D22172112","NA",-16.3,-67.66666667,"0.01","RB"
"RB1D22172113","NA",-16.3,-67.66666667," NA","RB"
"RB1D22172114","NA",-16.3,-67.66666667,"0.03","RB"
"RB1D22172115","NA",-16.3,-67.66666667,"0.01","RB"
"RB1D22172116","NA",-16.3,-67.66666667,"0.03","RB"
"RB1D22172117","NA",-16.3,-67.66666667,"0.04","RB"
"RB1D22172118","NA",-16.3,-67.66666667,"0.36","RB"
"RB1D22172119","NA",-16.3,-67.66666667,"0.12","RB"
"RB1D22172121","NA",-16.3,-67.66666667,"0.03","RB"
"RB1D22172123","NA",-16.3,-67.66666667,"0.49","RB"
"RB1D22172124","NA",-16.3,-67.66666667,"0.26","RB"
"RB1D22172125","NA",-16.3,-67.66666667,"0.12","RB"
"RB1D22172126","NA",-16.3,-67.66666667,"0.02","RB"
"RB1D22172127","NA",-16.3,-67.66666667,"0.33","RB"
"RB1D22172128","NA",-16.3,-67.66666667,"0.12","RB"
"RB1D22172129","NA",-16.3,-67.66666667," NA","RB"
"RB1D22172211","NA",-16.3,-67.66666667," NA","RB"
"RB1D22172212","NA",-16.3,-67.66666667,"0.01","RB"
"RB1D22172221","NA",-16.3,-67.66666667,"0.01","RB"
"RB1D22172222","NA",-16.3,-67.66666667,"0.05","RB"
"RB1D22172223","NA",-16.3,-67.66666667,"0.07","RB"
"RB1D22172224","NA",-16.3,-67.66666667,"0.21","RB"
"RB1D22172225","NA",-16.3,-67.66666667,"0.01","RB"
"RB1D22172226","NA",-16.3,-67.66666667,"0.02","RB"
"RB1D22172227","NA",-16.3,-67.66666667,"0.07","RB"
"RB1D22172228","NA",-16.3,-67.66666667,"0.02","RB"
"RB1D22172229","NA",-16.3,-67.66666667," NA","RB"
"RB1D22172231","NA",-16.3,-67.66666667,"0.12","RB"
"RB1D22172232","NA",-16.3,-67.66666667,"0.03","RB"
"RB1D22172233","NA",-16.3,-67.66666667,"0.01","RB"
"RB1D22172234","NA",-16.3,-67.66666667,"0.05","RB"
"RB1D22172235","NA",-16.3,-67.66666667,"0.28","RB"
"RB1D22172236","NA",-16.3,-67.66666667,"0.21","RB"
"RB1D22172267","NA",-16.3,-67.66666667,"0.02","RB"
"RB1D22172268","NA",-16.3,-67.66666667,"0.11","RB"
"RB1D22172269","NA",-16.3,-67.66666667,"0.02","RB"
"RB1D22173101","NA",-16.3,-67.66666667," NA","RB"
"RB1D22173102","NA",-16.3,-67.66666667,"0.02","RB"
"RB1D22173103","NA",-16.3,-67.66666667," NA","RB"
"RB1D22173104","NA",-16.3,-67.66666667,"0.05","RB"
"RB1D22173105","NA",-16.3,-67.66666667,"0.04","RB"
"RB1D22173106","NA",-16.3,-67.66666667,"0.02","RB"
"RB1D22173107","NA",-16.3,-67.66666667,"0.1","RB"
"RB1D22173111","NA",-16.3,-67.66666667,"0.01","RB"
"RB1D22173112","NA",-16.3,-67.66666667,"0.02","RB"
"RB1D22173113","NA",-16.3,-67.66666667,"0.11","RB"
"RB1D22173114","NA",-16.3,-67.66666667,"0.05","RB"
"RB1D22173115","NA",-16.3,-67.66666667,"0.02","RB"
"RB1D22173116","NA",-16.3,-67.66666667,"0.01","RB"
"RB1D22173117","NA",-16.3,-67.66666667,"0.22","RB"
"RB1D22173118","NA",-16.3,-67.66666667,"0.02","RB"
"RB1D22173121","NA",-16.3,-67.66666667,"0.01","RB"
"RB1D22173122","NA",-16.3,-67.66666667," NA","RB"
"RB1D22173124","NA",-16.3,-67.66666667,"0.01","RB"
"RB1D22173125","NA",-16.3,-67.66666667,"0.05","RB"
"RB1D22173126","NA",-16.3,-67.66666667,"0.1","RB"
"RB1D22173131","NA",-16.2745,-68.15,"0.2","RB"
"RB1D22173132","NA",-16.26633333,-68.14816667,"2.37","RB"
"RB1D22173133","NA",-16.266,-68.14016667,"0.26","RB"
"RB1D22173134","NA",-16.26,-68.14916667,"1.77","RB"
"RB1D22173135","NA",-16.25216667,-68.1425,"0.25","RB"
"RB1D22173136","NA",-16.24866667,-68.14533333,"0.01","RB"
"RB1D22173137","NA",-16.24333333,-68.14483333,"0.01","RB"
"RB1D22173138","NA",-16.2355,-68.14116667,"0.01","RB"
"RB1D22173139","NA",-16.23133333,-68.13733333,"0.01","RB"
"RB1D22173211","NA",-16.2215,-68.13516667," NA","RB"
"RB1D22173212","NA",-16.22416667,-68.13816667," NA","RB"
"RB1D22173213","NA",-16.22766667,-68.13766667,"0.05","RB"
"RB1D22173214","NA",-16.238,-68.14566667,"0.03","RB"
"RB1D22173215","NA",-16.2535,-68.15116667,"1.7","RB"
"RB1D22173216","NA",-16.24616667,-68.1565,"0.02","RB"
"RB1D22173217","NA",-16.25716667,-68.155,"0.54","RB"
"RB1D22173218","NA",-16.23483333,-68.1675,"0.04","RB"
"RB1D22173221","NA",-16.23733333,-68.171,"0.05","RB"
"RB1D22173222","NA",-16.22916667,-68.171," NA","RB"
"RB1D22173223","NA",-16.25,-68.18333333,"0.01","RB"
"RB1D22173224","NA",-16.23233333,-68.18066667,"0.02","RB"
"RB1D22173225","NA",-16.22583333,-68.17666667,"0.03","RB"
"RB1D22173226","NA",-16.22116667,-68.1765,"0.02","RB"
"RB1D22173227","NA",-16.21966667,-68.17683333,"0.01","RB"
"RB1D22173231","NA",-16.21666667,-68.18333333,"0.01","RB"
"RB1D22173232","NA",-16.21716667,-68.18133333,"0.01","RB"
"RB1D22173233","NA",-16.13333333,-68.21666667,"0.08","RB"
"RB1D22173234","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173235","NA",-16.13333333,-68.21666667,"0.02","RB"
"RB1D22173236","NA",-16.13333333,-68.21666667," NA","RB"
"RB1D22173240","NA",-16.13333333,-68.21666667,"0.04","RB"
"RB1D22173241","NA",-16.13333333,-68.21666667,"0.12","RB"
"RB1D22173242","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173243","NA",-16.13333333,-68.21666667,"0.28","RB"
"RB1D22173244","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173245","NA",-16.13333333,-68.21666667,"0.11","RB"
"RB1D22173246","NA",-16.13333333,-68.21666667,"0.05","RB"
"RB1D22173247","NA",-16.13333333,-68.21666667," NA","RB"
"RB1D22173248","NA",-16.13333333,-68.21666667," NA","RB"
"RB1D22173249","NA",-16.13333333,-68.21666667," NA","RB"
"RB1D22173251","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173252","NA",-16.13333333,-68.21666667,"0.09","RB"
"RB1D22173253","NA",-16.13333333,-68.21666667," NA","RB"
"RB1D22173254","NA",-16.13333333,-68.21666667," NA","RB"
"RB1D22173255","NA",-16.13333333,-68.21666667,"0.03","RB"
"RB1D22173256","NA",-16.13333333,-68.21666667,"0.02","RB"
"RB1D22173261","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173262","NA",-16.13333333,-68.21666667,"0.02","RB"
"RB1D22173263","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173264","NA",-16.13333333,-68.21666667,"0.6","RB"
"RB1D22173265","NA",-16.13333333,-68.21666667,"0.06","RB"
"RB1D22173266","NA",-16.13333333,-68.21666667,"0.22","RB"
"RB1D22173267","NA",-16.13333333,-68.21666667,"0.03","RB"
"RB1D22173268","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173311","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173312","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173321","NA",-16.13333333,-68.21666667,"0.02","RB"
"RB1D22173322","NA",-16.13333333,-68.21666667,"0.02","RB"
"RB1D22173323","NA",-16.13333333,-68.21666667," NA","RB"
"RB1D22173324","NA",-16.13333333,-68.21666667,"0.32","RB"
"RB1D22173325","NA",-16.13333333,-68.21666667,"0.54","RB"
"RB1D22173326","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173327","NA",-16.13333333,-68.21666667,"0.52","RB"
"RB1D22173331","NA",-16.13333333,-68.21666667,"1.32","RB"
"RB1D22173332","NA",-16.13333333,-68.21666667,"0.03","RB"
"RB1D22173333","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173334","NA",-16.13333333,-68.21666667,"0.2","RB"
"RB1D22173335","NA",-16.13333333,-68.21666667,"0.16","RB"
"RB1D22173336","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173337","NA",-16.13333333,-68.21666667,"0.03","RB"
"RB1D22173338","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173341","NA",-16.13333333,-68.21666667,"0.38","RB"
"RB1D22173342","NA",-16.13333333,-68.21666667,"0.03","RB"
"RB1D22173343","NA",-16.13333333,-68.21666667," NA","RB"
"RB1D22173344","NA",-16.13333333,-68.21666667,"0.06","RB"
"RB1D22173345","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173346","NA",-16.13333333,-68.21666667,"0.25","RB"
"RB1D22173347","NA",-16.13333333,-68.21666667," NA","RB"
"RB1D22173351","NA",-16.13333333,-68.21666667,"0.05","RB"
"RB1D22173352","NA",-16.13333333,-68.21666667,"0.03","RB"
"RB1D22173353","NA",-16.13333333,-68.21666667,"0.02","RB"
"RB1D22173354","NA",-16.13333333,-68.21666667,"0.03","RB"
"RB1D22173355","NA",-16.13333333,-68.21666667,"0.01","RB"
"RB1D22173361","NA",-16.13333333,-68.21666667,"0.02","RB"
"RB1D22173362","NA",-16.13333333,-68.21666667,"0.03","RB"
"RB1D22173363","NA",-16.13333333,-68.21666667,"0.02","RB"
"RB1D22173364","NA",-16.13333333,-68.21666667,"0.03","RB"
"RB1D22173365","NA",-16.13333333,-68.21666667," NA","RB"
"RB1D22181111","NA",-16.92883333,-67.3155," NA","RB"
"RB1D22181112","NA",-16.92716667,-67.31483333,"0.01","RB"
"RB1D22182101","NA",-16.93033333,-67.316,"0.01","RB"
"RB1D22182102","NA",-16.93316667,-67.31416667,"0.02","RB"
"RB1D22182103","NA",-16.94166667,-67.31416667,"0.03","RB"
"RB1D22182104","NA",-16.93683333,-67.3285,"0.28","RB"
"RB1D22182105","NA",-16.9435,-67.33616667,"0.01","RB"
"RB1D22182106","NA",-16.94233333,-67.3305,"0.01","RB"
"RB1D22182107","NA",-16.93933333,-67.34966667,"0.43","RB"
"RB1D22182108","NA",-16.933,-67.347,"0.01","RB"
"RB1D22182110","NA",-16.93416667,-67.3475,"0.02","RB"
"RB1D22182111","NA",-16.93833333,-67.35383333,"0.02","RB"
"RB1D22182112","NA",-16.93966667,-67.35666667,"0.01","RB"
"RB1D22182113","NA",-16.93966667,-67.35683333,"0.06","RB"
"RB1D22182114","NA",-16.9385,-67.35883333,"0.05","RB"
"RB1D22182115","NA",-16.9375,-67.36716667,"0.59","RB"
"RB1D22182120","NA",-16.93083333,-67.365,"0.03","RB"
"RB1D22182121","NA",-16.93466667,-67.37566667,"0.07","RB"
"RB1D22182122","NA",-16.92883333,-67.378,"0.08","RB"
"RB1D22182123","NA",-16.9275,-67.374,"0.42","RB"
"RB1D22182124","NA",-16.92616667,-67.38166667,"0.4","RB"
"RB1D22182125","NA",-16.92483333,-67.38233333,"0.28","RB"
"RB1D22182127","NA",-17.005,-67.31566667,"0.12","RB"
"RB1D22182128","NA",-17.00316667,-67.31933333,"0.11","RB"
"RB1D22182129","NA",-16.9955,-67.327,"0.09","RB"
"RB1D22182131","NA",-16.893,-67.37816667,"0.59","RB"
"RB1D22182132","NA",-16.89383333,-67.376,"1.17","RB"
"RB1D22182133","NA",-16.89933333,-67.3655,"0.24","RB"
"RB1D22182134","NA",-16.90333333,-67.35933333,"0.19","RB"
"RB1D22182135","NA",-16.899,-67.36033333,"0.26","RB"
"RB1D22182136","NA",-16.88716667,-67.36266667,"0.53","RB"
"RB1D22182137","NA",-16.8865,-67.35766667,"0.36","RB"
"RB1D22182138","NA",-16.88583333,-67.3585,"0.48","RB"
"RB1D22182139","NA",-16.88783333,-67.3775,"0.66","RB"
"RB1D22182140","NA",-16.87916667,-67.37116667,"0.01","RB"
"RB1D22182141","NA",-16.88616667,-67.378,"0.27","RB"
"RB1D22182142","NA",-16.88733333,-67.38,"0.23","RB"
"RB1D22182143","NA",-16.87783333,-67.38566667,"0.08","RB"
"RB1D22182144","NA",-16.87683333,-67.38633333,"0.07","RB"
"RB1D22182145","NA",-16.88,-67.38666667,"0.09","RB"
"RB1D22182146","NA",-16.887,-67.38483333,"0.27","RB"
"RB1D22182147","NA",-16.88833333,-67.38133333,"0.65","RB"
"RB1D22182148","NA",-16.99166667,-67.327,"0.06","RB"
"RB1D22182149","NA",-16.991,-67.317,"0.01","RB"
"RB1D22182150","NA",-16.98883333,-67.35183333,"0.11","RB"
"RB1D22182151","NA",-16.9935,-67.3285,"0.03","RB"
"RB1D22182152","NA",-16.985,-67.31933333," NA","RB"
"RB1D22182153","NA",-16.988,-67.33166667,"0.02","RB"
"RB1D22182154","NA",-16.985,-67.33316667,"0.34","RB"
"RB1D22182155","NA",-16.9755,-67.33983333,"0.64","RB"
"RB1D22182156","NA",-16.97933333,-67.37383333,"0.01","RB"
"RB1D22182157","NA",-16.97533333,-67.3685,"0.08","RB"
"RB1D22182158","NA",-16.9765,-67.36516667,"0.05","RB"
"RB1D22182160","NA",-16.96116667,-67.35033333,"0.02","RB"
"RB1D22182161","NA",-16.95483333,-67.36833333,"0.07","RB"
"RB1D22182162","NA",-16.96366667,-67.35316667,"4.24","RB"
"RB1D22182163","NA",-16.942,-67.3715,"2.26","RB"
"RB1D22182164","NA",-16.94616667,-67.36183333,"3.29","RB"
"RB1D22182165","NA",-17.03766667,-67.30216667,"0.04","RB"
"RB1D22182168","NA",-16.83966667,-67.4745,"0.35","RB"
"RB1D22182171","NA",-16.83766667,-67.46316667,"0.15","RB"
"RB1D22182173","NA",-16.83833333,-67.4585,"0.15","RB"
"RB1D22182174","NA",-16.8405,-67.45466667,"0.1","RB"
"RB1D22182175","NA",-16.83666667,-67.4575,"0.01","RB"
"RB1D22182176","NA",-16.8355,-67.4555,"0.01","RB"
"RB1D22182177","NA",-16.82766667,-67.45166667,"0.03","RB"
"RB1D22182180","NA",-16.82766667,-67.45833333," NA","RB"
"RB1D22182181","NA",-16.8355,-67.457," NA","RB"
"RB1D22182182","NA",-16.83466667,-67.46633333,"0.02","RB"
"RB1D22182183","NA",-16.83066667,-67.46816667,"0.05","RB"
"RB1D22182184","NA",-16.82933333,-67.4685,"0.01","RB"
"RB1D22182185","NA",-16.83933333,-67.46933333,"0.04","RB"
"RB1D22182186","NA",-16.8305,-67.48683333,"0.04","RB"
"RB1D22182187","NA",-16.80816667,-67.5045,"0.03","RB"
"RB1D22182188","NA",-16.8,-67.50016667,"0.06","RB"
"RB1D22182189","NA",-16.80066667,-67.48083333," NA","RB"
"RB1D22182191","NA",-16.75933333,-67.50933333,"0.02","RB"
"RB1D22182192","NA",-16.7575,-67.507,"0.02","RB"
"RB1D22182193","NA",-16.7595,-67.5055,"0.02","RB"
"RB1D22182194","NA",-16.759,-67.50116667,"0.01","RB"
"RB1D22182195","NA",-16.759,-67.4975,"0.01","RB"
"RB1D22182196","NA",-16.757,-67.49333333,"0.01","RB"
"RB1D22182260","NA",-16.8005,-67.51533333," NA","RB"
"RB1D22182261","NA",-16.80133333,-67.5105,"0.05","RB"
"RB1D22182262","NA",-16.80433333,-67.5065,"0.04","RB"
"RB1D22182263","NA",-16.80883333,-67.5055,"0.02","RB"
"RB1D22182264","NA",-16.81516667,-67.5025,"0.09","RB"
"RB1D22182265","NA",-16.81783333,-67.49966667,"0.02","RB"
"RB1D22182266","NA",-16.83333333,-67.4875,"0.1","RB"
"RB1D22182267","NA",-16.83816667,-67.47616667,"0.16","RB"
"RB1D22182268","NA",-16.84583333,-67.47633333,"0.04","RB"
"RB1D22182269","NA",-16.85083333,-67.47066667,"0.01","RB"
"RB1D22182277","NA",-16.94333333,-67.31133333,"0.01","RB"
"RB1D22182278","NA",-16.94966667,-67.383,"0.35","RB"
"RB1D22182279","NA",-16.96333333,-67.36516667,"0.07","RB"
"RB1D22182280","NA",-16.96266667,-67.34166667,"0.01","RB"
"RB1D22182281","NA",-16.91666667,-67.38333333,"0.08","RB"
"RB1D22182282","NA",-16.97366667,-67.34516667,"0.84","RB"
"RB1D22182283","NA",-17.0405,-67.31,"0.04","RB"
"RB1D22182291","NA",-16.98133333,-67.32566667,"0.05","RB"
"RB1D22182292","NA",-16.97966667,-67.30983333,"0.03","RB"
"RB1D22182293","NA",-16.97566667,-67.34733333,"1.02","RB"
"RB1D22182294","NA",-16.98616667,-67.33216667,"0.07","RB"
"RB1D22182295","NA",-16.98616667,-67.33,"0.02","RB"
"RB1D22182296","NA",-16.98833333,-67.32366667,"0.01","RB"
"RB1D22182297","NA",-17,-67.31683333,"0.12","RB"
"RB1D22182298","NA",-16.9595,-67.37066667," NA","RB"
"RB1D22182421","NA",-16.9845,-67.33583333,"1.75","RB"
"RB1D22182422","NA",-16.9995,-67.31116667,"0.02","RB"
"RB1D22182423","NA",-17.033,-67.32816667,"0.05","RB"
"RB1D22182424","NA",-17.026,-67.3295,"0.01","RB"
"RB1D22182425","NA",-17.0295,-67.31483333,"0.02","RB"
"RB1D22182435","NA",-16.96766667,-67.3945,"0.05","RB"
"RB1D22182511","NA",-16.97333333,-67.39633333,"0.07","RB"
"RB1D22182517","NA",-16.97183333,-67.37333333," NA","RB"
"RB1D22182525","NA",-17.007,-67.35866667,"0.15","RB"
"RB1D22182531","NA",-16.9995,-67.36116667,"0.04","RB"
"RB1D22182540","NA",-17.0265,-67.33166667,"0.03","RB"
"RB1D22182542","NA",-17.0285,-67.32866667,"0.01","RB"
"RB1D22182544","NA",-17.0285,-67.32583333,"0.01","RB"
"RB1D22182545","NA",-17.02483333,-67.32633333,"0.05","RB"
"RB1D22182549","NA",-17.03633333,-67.29666667," NA","RB"
"RB1D22182750","NA",-16.3,-67.66666667,"0.01","RB"
"RB1D22182751","NA",-16.3,-67.66666667,"0.06","RB"
"RB1D22182752","NA",-16.3,-67.66666667,"0.06","RB"
"RB1D22182753","NA",-16.3,-67.66666667,"0.83","RB"
"RB1D22182754","NA",-16.3,-67.66666667,"0.09","RB"
"RB1D22182755","NA",-16.3,-67.66666667,"0.14","RB"
"RB1D22182756","NA",-16.3,-67.66666667,"0.08","RB"
"RB1D22182757","NA",-16.3,-67.66666667,"0.06","RB"
"RB1D22182760","NA",-16.43333333,-67.86666667,"0.1","RB"
"RB1D22182761","NA",-16.43333333,-67.86666667,"0.05","RB"
"RB1D22182762","NA",-16.43333333,-67.86666667,"0.1","RB"
"RB1D22182763","NA",-16.43333333,-67.86666667,"0.22","RB"
"RB1D22182764","NA",-16.43333333,-67.86666667,"0.34","RB"
"RB1D22182765","NA",-16.43333333,-67.86666667,"0.05","RB"
"RB1D22182766","NA",-16.43333333,-67.86666667,"0.1","RB"
"RB1D22182770","NA",-16.43333333,-67.86666667,"0.01","RB"
"RB1D22182771","NA",-16.43333333,-67.86666667,"0.03","RB"
"RB1D22182772","NA",-16.43333333,-67.86666667,"0.02","RB"
"RB1D22182773","NA",-16.43333333,-67.86666667,"0.03","RB"
"RB1D22182774","NA",-16.43333333,-67.86666667,"0.01","RB"
"RB1D22182775","NA",-16.43333333,-67.86666667,"0.01","RB"
"RB1D22182776","NA",-16.43333333,-67.86666667,"0.02","RB"
"RB1D22182777","NA",-16.43333333,-67.86666667,"0.28","RB"
"RB1D22182778","NA",-16.43333333,-67.86666667,"0.01","RB"
"RB1D22182779","NA",-16.43333333,-67.86666667,"1.53","RB"
"RB1D22182781","NA",-16.43333333,-67.86666667,"0.03","RB"
"RB1D22182782","NA",-16.43333333,-67.86666667,"0.31","RB"
"RB1D22182783","NA",-16.43333333,-67.86666667,"0.09","RB"
"RB1D22182784","NA",-16.43333333,-67.86666667,"0.1","RB"
"RB1D22182785","NA",-16.43333333,-67.86666667,"0.2","RB"
"RB1D22182786","NA",-16.43333333,-67.86666667,"1.33","RB"
"RB1D22182790","NA",-16.43333333,-67.86666667,"0.05","RB"
"RB1D22182791","NA",-16.43333333,-67.86666667,"0.02","RB"
"RB1D22182792","NA",-16.43333333,-67.86666667,"0.04","RB"
"RB1D22182793","NA",-16.43333333,-67.86666667,"0.02","RB"
"RB1D22182794","NA",-16.43333333,-67.86666667,"0.55","RB"
"RB1D22182795","NA",-16.43333333,-67.86666667,"0.02","RB"
"RB1D22182796","NA",-16.43333333,-67.86666667,"0.75","RB"
"RB1D22182797","NA",-16.43333333,-67.86666667,"0.15","RB"
"RB1D22182798","NA",-16.43333333,-67.86666667,"0.19","RB"
"RB1D22182851","NA",-16.43333333,-67.86666667,"0.07","RB"
"RB1D22182852","NA",-16.43333333,-67.86666667,"0.32","RB"
"RB1D22182853","NA",-16.43333333,-67.86666667,"0.09","RB"
"RB1D22182854","NA",-16.43333333,-67.86666667,"0.33","RB"
"RB1D22182855","NA",-16.43333333,-67.86666667,"0.18","RB"
"RB1D22182861","NA",-16.5,-67.78333333,"0.09","RB"
"RB1D22182862","NA",-16.5,-67.78333333,"0.18","RB"
"RB1D22182863","NA",-16.5,-67.78333333,"5.38","RB"
"RB1D22182864","NA",-16.5,-67.78333333,"0.13","RB"
"RB1D22182865","NA",-16.5,-67.78333333,"0.07","RB"
"RB1D22182866","NA",-16.5,-67.78333333,"0.65","RB"
"RB1D22182867","NA",-16.5,-67.78333333,"0.24","RB"
"RB1D22182871","NA",-16.6575,-67.73583333," NA","RB"
"RB1D22182872","NA",-16.62716667,-67.82133333,"0.44","RB"
"RB1D22182881","NA",-16.6355,-67.8165,"2.57","RB"
"RB1D22182883","NA",-16.66766667,-67.8035,"2.52","RB"
"RB1D22182891","NA",-16.67083333,-67.79533333,"5.66","RB"
"RB1D22182892","NA",-16.67266667,-67.772,"2.71","RB"
"RB1D22182893","NA",-16.67616667,-67.7565,"0.82","RB"
"RB1D22182894","NA",-16.6575,-67.73583333,"0.62","RB"
"RB1D22182895","NA",-16.63933333,-67.758,"0.07","RB"
"RB1D22182896","NA",-16.65583333,-67.74083333,"0.04","RB"
"RB1D22182898","NA",-16.6565,-67.73516667,"0.02","RB"
"RB1D22182912","NA",-16.66483333,-67.73016667,"0.03","RB"
"RB1D22182913","NA",-16.66683333,-67.73866667,"0.06","RB"
"RB1D22182914","NA",-16.6575,-67.73583333," NA","RB"
"RB1D22182915","NA",-16.67383333,-67.74233333,"0.81","RB"
"RB1D22182916","NA",-16.67283333,-67.7875,"0.43","RB"
"RB1D22182917","NA",-16.66016667,-67.80716667,"0.26","RB"
"RB1D22182919","NA",-16.65466667,-67.743," NA","RB"
"RB1D22183220","NA",-16.6215,-67.76633333,"2.42","RB"
"RB1D22183221","NA",-16.64783333,-67.8105,"1.13","RB"
"RB1D22183222","NA",-16.61183333,-67.80316667,"0.06","RB"
"RB1D22183223","NA",-16.642,-67.74683333,"0.02","RB"
"RB1D22183225","NA",-16.61666667,-67.78666667,"0.72","RB"
"RB1D22183226","NA",-16.61716667,-67.77966667,"2.48","RB"
"RB1D22183227","NA",-16.6255,-67.77083333,"0.44","RB"
"RB1D22183228","NA",-16.62816667,-67.76916667,"0.55","RB"
"RB1D22183229","NA",-16.63966667,-67.74833333,"0.05","RB"
"RB1D22183232","NA",-16.5,-67.78333333,"0.01","RB"
"RB1D22183233","NA",-16.5,-67.78333333,"0.01","RB"
"RB1D22183234","NA",-16.5,-67.78333333,"0.01","RB"
"RB1D22183235","NA",-16.5,-67.78333333,"0.23","RB"
"RB1D22183237","NA",-16.5,-67.78333333,"0.38","RB"
"RB1D22183238","NA",-16.5,-67.78333333,"0.03","RB"
"RB1D22183239","NA",-16.5,-67.78333333,"0.16","RB"
"RB1D22183241","NA",-16.5,-67.78333333,"0.06","RB"
"RB1D22183242","NA",-16.5,-67.78333333,"0.04","RB"
"RB1D22183243","NA",-16.5,-67.78333333,"0.3","RB"
"RB1D22183244","NA",-16.5,-67.78333333,"0.18","RB"
"RB1D22183246","NA",-16.5,-67.78333333,"0.03","RB"
"RB1D22183247","NA",-16.5,-67.78333333,"0.15","RB"
"RB1D22183248","NA",-16.5,-67.78333333,"0.08","RB"
"RB1D22183249","NA",-16.5,-67.78333333,"0.01","RB"
"RB1D22183251","NA",-16.5,-67.78333333,"0.04","RB"
"RB1D22183252","NA",-16.5,-67.78333333,"0.02","RB"
"RB1D22183253","NA",-16.5,-67.78333333,"0.03","RB"
"RB1D22183254","NA",-16.5,-67.78333333,"0.3","RB"
"RB1D22183255","NA",-16.5,-67.78333333,"1.11","RB"
"RB1D22183261","NA",-16.5,-67.78333333,"0.01","RB"
"RB1D22183262","NA",-16.5,-67.78333333,"0.29","RB"
"RB1D22183263","NA",-16.5,-67.78333333,"0.11","RB"
"RB1D22183264","NA",-16.5,-67.78333333,"0.09","RB"
"RB1D22183265","NA",-16.5,-67.78333333,"0.13","RB"
"RB1D22183266","NA",-16.5,-67.78333333,"0.28","RB"
"RB1D22183270","NA",-16.5,-67.78333333,"0.07","RB"
"RB1D22183271","NA",-16.5,-67.78333333,"0.1","RB"
"RB1D22183272","NA",-16.5,-67.78333333,"0.11","RB"
"RB1D22183273","NA",-16.5,-67.78333333,"0.17","RB"
"RB1D22183274","NA",-16.5,-67.78333333,"0.05","RB"
"RB1D22183275","NA",-16.5,-67.78333333,"0.07","RB"
"RB1D22183276","NA",-16.5,-67.78333333,"0.21","RB"
"RB1D22183277","NA",-16.5,-67.78333333,"0.01","RB"
"RB1D22183278","NA",-16.5,-67.78333333,"0.05","RB"
"RB1D22183280","NA",-16.5,-67.78333333,"0.04","RB"
"RB1D22183281","NA",-16.5,-67.78333333,"0.03","RB"
"RB1D22183282","NA",-16.5,-67.78333333,"0.06","RB"
"RB1D22183283","NA",-16.5,-67.78333333,"0.03","RB"
"RB1D22183284","NA",-16.5,-67.78333333,"0.05","RB"
"RB1D22183285","NA",-16.5,-67.78333333,"0.03","RB"
"RB1D22183286","NA",-16.5,-67.78333333,"0.02","RB"
"RB1D22183287","NA",-16.5,-67.78333333,"0.06","RB"
